Date,statename,average_expected_count,observed_number,excess_deaths,state
2018-03-03,Minnesota,900.0,893.0,-7.0,MN
2018-03-10,Minnesota,889.0,847.0,-42.0,MN
2018-03-17,Minnesota,889.0,818.0,-71.0,MN
2018-03-24,Minnesota,894.0,852.0,-42.0,MN
2018-03-31,Minnesota,892.0,834.0,-58.0,MN
2018-04-07,Minnesota,890.0,843.0,-47.0,MN
2018-04-14,Minnesota,874.0,895.0,21.0,MN
2018-04-21,Minnesota,869.0,843.0,-26.0,MN
2018-04-28,Minnesota,863.0,819.0,-44.0,MN
2018-05-05,Minnesota,841.0,859.0,18.0,MN
2018-05-12,Minnesota,833.0,834.0,1.0,MN
2018-05-19,Minnesota,831.0,785.0,-46.0,MN
2018-05-26,Minnesota,814.0,823.0,9.0,MN
2018-06-02,Minnesota,803.0,734.0,-69.0,MN
2018-06-09,Minnesota,800.0,778.0,-22.0,MN
2018-06-16,Minnesota,800.0,810.0,10.0,MN
2018-06-23,Minnesota,792.0,757.0,-35.0,MN
2018-06-30,Minnesota,797.0,798.0,1.0,MN
2018-07-07,Minnesota,797.0,806.0,9.0,MN
2018-07-14,Minnesota,796.0,827.0,31.0,MN
2018-07-21,Minnesota,792.0,768.0,-24.0,MN
2018-07-28,Minnesota,793.0,843.0,50.0,MN
2018-08-04,Minnesota,794.0,854.0,60.0,MN
2018-08-11,Minnesota,795.0,865.0,70.0,MN
2018-08-18,Minnesota,805.0,763.0,-42.0,MN
2018-08-25,Minnesota,811.0,836.0,25.0,MN
2018-09-01,Minnesota,812.0,815.0,3.0,MN
2018-09-08,Minnesota,821.0,802.0,-19.0,MN
2018-09-15,Minnesota,832.0,864.0,32.0,MN
2018-09-22,Minnesota,830.0,796.0,-34.0,MN
2018-09-29,Minnesota,835.0,837.0,2.0,MN
2018-10-06,Minnesota,846.0,871.0,25.0,MN
2018-10-13,Minnesota,850.0,875.0,25.0,MN
2018-10-20,Minnesota,852.0,884.0,32.0,MN
2018-10-27,Minnesota,861.0,882.0,21.0,MN
2018-11-03,Minnesota,868.0,870.0,2.0,MN
2018-11-10,Minnesota,878.0,946.0,68.0,MN
2018-11-17,Minnesota,878.0,923.0,45.0,MN
2018-11-24,Minnesota,873.0,854.0,-19.0,MN
2018-12-01,Minnesota,883.0,867.0,-16.0,MN
2018-12-08,Minnesota,902.0,893.0,-9.0,MN
2018-12-15,Minnesota,920.0,874.0,-46.0,MN
2018-12-22,Minnesota,942.0,876.0,-66.0,MN
2018-12-29,Minnesota,972.0,851.0,-121.0,MN
2019-01-05,Minnesota,989.0,921.0,-68.0,MN
2019-01-12,Minnesota,987.0,945.0,-42.0,MN
2019-01-19,Minnesota,983.0,954.0,-29.0,MN
2019-01-26,Minnesota,972.0,898.0,-74.0,MN
2019-02-02,Minnesota,967.0,937.0,-30.0,MN
2019-02-09,Minnesota,960.0,983.0,23.0,MN
2019-02-16,Minnesota,950.0,892.0,-58.0,MN
2019-02-23,Minnesota,942.0,873.0,-69.0,MN
2019-03-02,Minnesota,934.0,805.0,-129.0,MN
2019-03-09,Minnesota,921.0,912.0,-9.0,MN
2019-03-16,Minnesota,914.0,856.0,-58.0,MN
2019-03-23,Minnesota,912.0,826.0,-86.0,MN
2019-03-30,Minnesota,917.0,871.0,-46.0,MN
2019-04-06,Minnesota,915.0,851.0,-64.0,MN
2019-04-13,Minnesota,906.0,854.0,-52.0,MN
2019-04-20,Minnesota,904.0,874.0,-30.0,MN
2019-04-27,Minnesota,895.0,820.0,-75.0,MN
2019-05-04,Minnesota,874.0,860.0,-14.0,MN
2019-05-11,Minnesota,860.0,883.0,23.0,MN
2019-05-18,Minnesota,857.0,911.0,54.0,MN
2019-05-25,Minnesota,843.0,815.0,-28.0,MN
2019-06-01,Minnesota,833.0,874.0,41.0,MN
2019-06-08,Minnesota,828.0,846.0,18.0,MN
2019-06-15,Minnesota,826.0,803.0,-23.0,MN
2019-06-22,Minnesota,828.0,790.0,-38.0,MN
2019-06-29,Minnesota,830.0,793.0,-37.0,MN
2019-07-06,Minnesota,832.0,826.0,-6.0,MN
2019-07-13,Minnesota,838.0,846.0,8.0,MN
2019-07-20,Minnesota,840.0,785.0,-55.0,MN
2019-07-27,Minnesota,844.0,818.0,-26.0,MN
2019-08-03,Minnesota,843.0,846.0,3.0,MN
2019-08-10,Minnesota,849.0,886.0,37.0,MN
2019-08-17,Minnesota,856.0,847.0,-9.0,MN
2019-08-24,Minnesota,860.0,825.0,-35.0,MN
2019-08-31,Minnesota,859.0,823.0,-36.0,MN
2019-09-07,Minnesota,867.0,846.0,-21.0,MN
2019-09-14,Minnesota,875.0,762.0,-113.0,MN
2019-09-21,Minnesota,874.0,906.0,32.0,MN
2019-09-28,Minnesota,883.0,883.0,0.0,MN
2019-10-05,Minnesota,883.0,879.0,-4.0,MN
2019-10-12,Minnesota,893.0,916.0,23.0,MN
2019-10-19,Minnesota,899.0,892.0,-7.0,MN
2019-10-26,Minnesota,905.0,839.0,-66.0,MN
2019-11-02,Minnesota,907.0,873.0,-34.0,MN
2019-11-09,Minnesota,907.0,860.0,-47.0,MN
2019-11-16,Minnesota,906.0,938.0,32.0,MN
2019-11-23,Minnesota,903.0,890.0,-13.0,MN
2019-11-30,Minnesota,901.0,870.0,-31.0,MN
2019-12-07,Minnesota,901.0,923.0,22.0,MN
2019-12-14,Minnesota,915.0,892.0,-23.0,MN
2019-12-21,Minnesota,923.0,932.0,9.0,MN
2019-12-28,Minnesota,943.0,1006.0,63.0,MN
2020-01-04,Minnesota,956.0,1009.0,53.0,MN
2020-01-11,Minnesota,954.0,950.0,-4.0,MN
2020-01-18,Minnesota,960.0,945.0,-15.0,MN
2020-01-25,Minnesota,953.0,957.0,4.0,MN
2020-02-01,Minnesota,947.0,942.0,-5.0,MN
2020-02-08,Minnesota,935.0,919.0,-16.0,MN
2020-02-15,Minnesota,927.0,941.0,14.0,MN
2020-02-22,Minnesota,918.0,912.0,-6.0,MN
2020-02-29,Minnesota,905.0,932.0,27.0,MN
2020-03-07,Minnesota,898.0,944.0,46.0,MN
2020-03-14,Minnesota,883.0,882.0,-1.0,MN
2020-03-21,Minnesota,884.0,893.0,9.0,MN
2020-03-28,Minnesota,882.0,906.0,24.0,MN
2020-04-04,Minnesota,886.0,922.0,36.0,MN
2020-04-11,Minnesota,881.0,936.0,55.0,MN
2020-04-18,Minnesota,874.0,946.0,72.0,MN
2020-04-25,Minnesota,868.0,1013.0,145.0,MN
2020-05-02,Minnesota,862.0,1042.0,180.0,MN
2020-05-09,Minnesota,854.0,1055.0,201.0,MN
2020-05-16,Minnesota,852.0,998.0,146.0,MN
2020-05-23,Minnesota,849.0,1002.0,153.0,MN
2020-05-30,Minnesota,838.0,1015.0,177.0,MN
2020-06-06,Minnesota,822.0,1038.0,216.0,MN
2020-06-13,Minnesota,814.0,973.0,159.0,MN
2020-06-20,Minnesota,817.0,940.0,123.0,MN
2020-06-27,Minnesota,815.0,839.0,24.0,MN
2020-07-04,Minnesota,812.0,881.0,69.0,MN
2020-07-11,Minnesota,821.0,870.0,49.0,MN
2020-07-18,Minnesota,827.0,873.0,46.0,MN
2020-07-25,Minnesota,833.0,884.0,51.0,MN
2020-08-01,Minnesota,833.0,823.0,-10.0,MN
2020-08-08,Minnesota,839.0,899.0,60.0,MN
2020-08-15,Minnesota,840.0,892.0,52.0,MN
2020-08-22,Minnesota,835.0,911.0,76.0,MN
2020-08-29,Minnesota,834.0,921.0,87.0,MN
2020-09-05,Minnesota,843.0,901.0,58.0,MN
2020-09-12,Minnesota,853.0,894.0,41.0,MN
2020-09-19,Minnesota,867.0,956.0,89.0,MN
2020-09-26,Minnesota,875.0,971.0,96.0,MN
2020-10-03,Minnesota,886.0,887.0,1.0,MN
2020-10-10,Minnesota,890.0,1013.0,123.0,MN
2020-10-17,Minnesota,894.0,952.0,58.0,MN
2020-10-24,Minnesota,903.0,1026.0,123.0,MN
2020-10-31,Minnesota,902.0,1074.0,172.0,MN
2020-11-07,Minnesota,901.0,1145.0,244.0,MN
2020-11-14,Minnesota,906.0,1201.0,295.0,MN
2020-11-21,Minnesota,906.0,1331.0,425.0,MN
2020-11-28,Minnesota,904.0,1400.0,496.0,MN
2020-12-05,Minnesota,903.0,1313.0,410.0,MN
2020-12-12,Minnesota,921.0,1243.0,322.0,MN
2017-01-14,Mississippi,661.0,659.0,-2.0,MS
2017-01-21,Mississippi,661.0,587.0,-74.0,MS
2017-01-28,Mississippi,662.0,600.0,-62.0,MS
2017-02-04,Mississippi,657.0,648.0,-9.0,MS
2017-02-11,Mississippi,656.0,641.0,-15.0,MS
2017-02-18,Mississippi,642.0,644.0,2.0,MS
2017-02-25,Mississippi,640.0,649.0,9.0,MS
2017-03-04,Mississippi,634.0,635.0,1.0,MS
2017-03-11,Mississippi,627.0,598.0,-29.0,MS
2017-03-18,Mississippi,626.0,683.0,57.0,MS
2017-03-25,Mississippi,624.0,633.0,9.0,MS
2017-04-01,Mississippi,618.0,567.0,-51.0,MS
2017-04-08,Mississippi,615.0,614.0,-1.0,MS
2017-04-15,Mississippi,607.0,578.0,-29.0,MS
2017-04-22,Mississippi,608.0,591.0,-17.0,MS
2017-04-29,Mississippi,604.0,560.0,-44.0,MS
2017-05-06,Mississippi,602.0,548.0,-54.0,MS
2017-05-13,Mississippi,596.0,587.0,-9.0,MS
2017-05-20,Mississippi,591.0,602.0,11.0,MS
2017-05-27,Mississippi,587.0,549.0,-38.0,MS
2017-06-03,Mississippi,580.0,589.0,9.0,MS
2017-06-10,Mississippi,576.0,582.0,6.0,MS
2017-06-17,Mississippi,574.0,577.0,3.0,MS
2017-06-24,Mississippi,577.0,572.0,-5.0,MS
2017-07-01,Mississippi,574.0,569.0,-5.0,MS
2017-07-08,Mississippi,571.0,586.0,15.0,MS
2017-07-15,Mississippi,568.0,613.0,45.0,MS
2017-07-22,Mississippi,569.0,558.0,-11.0,MS
2017-07-29,Mississippi,569.0,522.0,-47.0,MS
2017-08-05,Mississippi,574.0,568.0,-6.0,MS
2017-08-12,Mississippi,576.0,519.0,-57.0,MS
2017-08-19,Mississippi,582.0,562.0,-20.0,MS
2017-08-26,Mississippi,585.0,554.0,-31.0,MS
2017-09-02,Mississippi,586.0,569.0,-17.0,MS
2017-09-09,Mississippi,581.0,589.0,8.0,MS
2017-09-16,Mississippi,582.0,587.0,5.0,MS
2017-09-23,Mississippi,588.0,560.0,-28.0,MS
2017-09-30,Mississippi,586.0,577.0,-9.0,MS
2017-10-07,Mississippi,582.0,602.0,20.0,MS
2017-10-14,Mississippi,585.0,597.0,12.0,MS
2017-10-21,Mississippi,587.0,604.0,17.0,MS
2017-10-28,Mississippi,587.0,584.0,-3.0,MS
2017-11-04,Mississippi,587.0,603.0,16.0,MS
2017-11-11,Mississippi,598.0,620.0,22.0,MS
2017-11-18,Mississippi,604.0,601.0,-3.0,MS
2017-11-25,Mississippi,615.0,625.0,10.0,MS
2017-12-02,Mississippi,621.0,642.0,21.0,MS
2017-12-09,Mississippi,627.0,629.0,2.0,MS
2017-12-16,Mississippi,635.0,679.0,44.0,MS
2017-12-23,Mississippi,649.0,701.0,52.0,MS
2017-12-30,Mississippi,652.0,771.0,119.0,MS
2018-01-06,Mississippi,658.0,810.0,152.0,MS
2018-01-13,Mississippi,664.0,771.0,107.0,MS
2018-01-20,Mississippi,663.0,776.0,113.0,MS
2018-01-27,Mississippi,663.0,734.0,71.0,MS
2018-02-03,Mississippi,661.0,657.0,-4.0,MS
2018-02-10,Mississippi,658.0,710.0,52.0,MS
2018-02-17,Mississippi,656.0,655.0,-1.0,MS
2018-02-24,Mississippi,655.0,643.0,-12.0,MS
2018-03-03,Mississippi,654.0,579.0,-75.0,MS
2018-03-10,Mississippi,647.0,630.0,-17.0,MS
2018-03-17,Mississippi,637.0,601.0,-36.0,MS
2018-03-24,Mississippi,630.0,619.0,-11.0,MS
2018-03-31,Mississippi,621.0,593.0,-28.0,MS
2018-04-07,Mississippi,614.0,592.0,-22.0,MS
2018-04-14,Mississippi,599.0,593.0,-6.0,MS
2018-04-21,Mississippi,597.0,623.0,26.0,MS
2018-04-28,Mississippi,598.0,612.0,14.0,MS
2018-05-05,Mississippi,595.0,577.0,-18.0,MS
2018-05-12,Mississippi,590.0,577.0,-13.0,MS
2018-05-19,Mississippi,590.0,537.0,-53.0,MS
2018-05-26,Mississippi,589.0,561.0,-28.0,MS
2018-06-02,Mississippi,584.0,560.0,-24.0,MS
2018-06-09,Mississippi,578.0,587.0,9.0,MS
2018-06-16,Mississippi,578.0,592.0,14.0,MS
2018-06-23,Mississippi,576.0,566.0,-10.0,MS
2018-06-30,Mississippi,573.0,586.0,13.0,MS
2018-07-07,Mississippi,569.0,555.0,-14.0,MS
2018-07-14,Mississippi,565.0,560.0,-5.0,MS
2018-07-21,Mississippi,567.0,548.0,-19.0,MS
2018-07-28,Mississippi,558.0,597.0,39.0,MS
2018-08-04,Mississippi,556.0,555.0,-1.0,MS
2018-08-11,Mississippi,557.0,610.0,53.0,MS
2018-08-18,Mississippi,561.0,557.0,-4.0,MS
2018-08-25,Mississippi,565.0,560.0,-5.0,MS
2018-09-01,Mississippi,571.0,549.0,-22.0,MS
2018-09-08,Mississippi,571.0,590.0,19.0,MS
2018-09-15,Mississippi,568.0,564.0,-4.0,MS
2018-09-22,Mississippi,572.0,553.0,-19.0,MS
2018-09-29,Mississippi,577.0,594.0,17.0,MS
2018-10-06,Mississippi,573.0,578.0,5.0,MS
2018-10-13,Mississippi,574.0,592.0,18.0,MS
2018-10-20,Mississippi,578.0,556.0,-22.0,MS
2018-10-27,Mississippi,580.0,607.0,27.0,MS
2018-11-03,Mississippi,582.0,566.0,-16.0,MS
2018-11-10,Mississippi,590.0,589.0,-1.0,MS
2018-11-17,Mississippi,596.0,651.0,55.0,MS
2018-11-24,Mississippi,598.0,642.0,44.0,MS
2018-12-01,Mississippi,612.0,623.0,11.0,MS
2018-12-08,Mississippi,615.0,628.0,13.0,MS
2018-12-15,Mississippi,625.0,605.0,-20.0,MS
2018-12-22,Mississippi,635.0,629.0,-6.0,MS
2018-12-29,Mississippi,645.0,607.0,-38.0,MS
2019-01-05,Mississippi,672.0,658.0,-14.0,MS
2019-01-12,Mississippi,675.0,649.0,-26.0,MS
2019-01-19,Mississippi,675.0,637.0,-38.0,MS
2019-01-26,Mississippi,666.0,624.0,-42.0,MS
2019-02-02,Mississippi,664.0,653.0,-11.0,MS
2019-02-09,Mississippi,667.0,706.0,39.0,MS
2019-02-16,Mississippi,664.0,674.0,10.0,MS
2019-02-23,Mississippi,655.0,652.0,-3.0,MS
2019-03-02,Mississippi,647.0,633.0,-14.0,MS
2019-03-09,Mississippi,640.0,647.0,7.0,MS
2019-03-16,Mississippi,635.0,628.0,-7.0,MS
2019-03-23,Mississippi,635.0,635.0,0.0,MS
2019-03-30,Mississippi,624.0,596.0,-28.0,MS
2019-04-06,Mississippi,617.0,659.0,42.0,MS
2019-04-13,Mississippi,607.0,632.0,25.0,MS
2019-04-20,Mississippi,609.0,568.0,-41.0,MS
2019-04-27,Mississippi,608.0,603.0,-5.0,MS
2019-05-04,Mississippi,602.0,639.0,37.0,MS
2019-05-11,Mississippi,593.0,624.0,31.0,MS
2019-05-18,Mississippi,593.0,610.0,17.0,MS
2019-05-25,Mississippi,602.0,627.0,25.0,MS
2019-06-01,Mississippi,602.0,656.0,54.0,MS
2019-06-08,Mississippi,595.0,617.0,22.0,MS
2019-06-15,Mississippi,593.0,610.0,17.0,MS
2019-06-22,Mississippi,594.0,563.0,-31.0,MS
2019-06-29,Mississippi,596.0,581.0,-15.0,MS
2019-07-06,Mississippi,595.0,569.0,-26.0,MS
2019-07-13,Mississippi,587.0,628.0,41.0,MS
2019-07-20,Mississippi,587.0,576.0,-11.0,MS
2019-07-27,Mississippi,584.0,530.0,-54.0,MS
2019-08-03,Mississippi,588.0,601.0,13.0,MS
2019-08-10,Mississippi,593.0,643.0,50.0,MS
2019-08-17,Mississippi,591.0,578.0,-13.0,MS
2019-08-24,Mississippi,592.0,598.0,6.0,MS
2019-08-31,Mississippi,595.0,532.0,-63.0,MS
2019-09-07,Mississippi,593.0,594.0,1.0,MS
2019-09-14,Mississippi,598.0,615.0,17.0,MS
2019-09-21,Mississippi,598.0,539.0,-59.0,MS
2019-09-28,Mississippi,596.0,580.0,-16.0,MS
2019-10-05,Mississippi,596.0,588.0,-8.0,MS
2019-10-12,Mississippi,601.0,574.0,-27.0,MS
2019-10-19,Mississippi,603.0,564.0,-39.0,MS
2019-10-26,Mississippi,612.0,585.0,-27.0,MS
2019-11-02,Mississippi,613.0,597.0,-16.0,MS
2019-11-09,Mississippi,618.0,639.0,21.0,MS
2019-11-16,Mississippi,622.0,621.0,-1.0,MS
2019-11-23,Mississippi,630.0,636.0,6.0,MS
2019-11-30,Mississippi,635.0,597.0,-38.0,MS
2019-12-07,Mississippi,639.0,630.0,-9.0,MS
2019-12-14,Mississippi,636.0,684.0,48.0,MS
2019-12-21,Mississippi,642.0,662.0,20.0,MS
2019-12-28,Mississippi,644.0,608.0,-36.0,MS
2020-01-04,Mississippi,643.0,673.0,30.0,MS
2020-01-11,Mississippi,645.0,648.0,3.0,MS
2020-01-18,Mississippi,659.0,624.0,-35.0,MS
2020-01-25,Mississippi,660.0,611.0,-49.0,MS
2020-02-01,Mississippi,658.0,608.0,-50.0,MS
2020-02-08,Mississippi,661.0,702.0,41.0,MS
2020-02-15,Mississippi,655.0,648.0,-7.0,MS
2020-02-22,Mississippi,650.0,624.0,-26.0,MS
2020-02-29,Mississippi,643.0,663.0,20.0,MS
2020-03-07,Mississippi,637.0,661.0,24.0,MS
2020-03-14,Mississippi,632.0,621.0,-11.0,MS
2020-03-21,Mississippi,630.0,625.0,-5.0,MS
2020-03-28,Mississippi,623.0,696.0,73.0,MS
2020-04-04,Mississippi,619.0,707.0,88.0,MS
2020-04-11,Mississippi,612.0,698.0,86.0,MS
2020-04-18,Mississippi,608.0,732.0,124.0,MS
2020-04-25,Mississippi,604.0,750.0,146.0,MS
2020-05-02,Mississippi,600.0,748.0,148.0,MS
2020-05-09,Mississippi,604.0,747.0,143.0,MS
2020-05-16,Mississippi,602.0,775.0,173.0,MS
2020-05-23,Mississippi,604.0,721.0,117.0,MS
2020-05-30,Mississippi,605.0,749.0,144.0,MS
2020-06-06,Mississippi,603.0,726.0,123.0,MS
2020-06-13,Mississippi,598.0,702.0,104.0,MS
2020-06-20,Mississippi,595.0,743.0,148.0,MS
2020-06-27,Mississippi,594.0,718.0,124.0,MS
2020-07-04,Mississippi,588.0,712.0,124.0,MS
2020-07-11,Mississippi,587.0,794.0,207.0,MS
2020-07-18,Mississippi,585.0,787.0,202.0,MS
2020-07-25,Mississippi,593.0,878.0,285.0,MS
2020-08-01,Mississippi,587.0,869.0,282.0,MS
2020-08-08,Mississippi,587.0,916.0,329.0,MS
2020-08-15,Mississippi,587.0,859.0,272.0,MS
2020-08-22,Mississippi,593.0,811.0,218.0,MS
2020-08-29,Mississippi,588.0,807.0,219.0,MS
2020-09-05,Mississippi,590.0,736.0,146.0,MS
2020-09-12,Mississippi,590.0,742.0,152.0,MS
2020-09-19,Mississippi,594.0,739.0,145.0,MS
2020-09-26,Mississippi,595.0,715.0,120.0,MS
2020-10-03,Mississippi,593.0,724.0,131.0,MS
2020-10-10,Mississippi,599.0,761.0,162.0,MS
2020-10-17,Mississippi,602.0,672.0,70.0,MS
2020-10-24,Mississippi,606.0,724.0,118.0,MS
2020-10-31,Mississippi,614.0,715.0,101.0,MS
2020-11-07,Mississippi,622.0,733.0,111.0,MS
2020-11-14,Mississippi,627.0,777.0,150.0,MS
2020-11-21,Mississippi,638.0,786.0,148.0,MS
2020-11-28,Mississippi,647.0,797.0,150.0,MS
2020-12-05,Mississippi,649.0,835.0,186.0,MS
2020-12-12,Mississippi,654.0,807.0,153.0,MS
2017-01-14,Missouri,1321.0,1360.0,39.0,MO
2017-01-21,Missouri,1311.0,1449.0,138.0,MO
2017-01-28,Missouri,1307.0,1416.0,109.0,MO
2017-02-04,Missouri,1296.0,1340.0,44.0,MO
2017-02-11,Missouri,1290.0,1327.0,37.0,MO
2017-02-18,Missouri,1286.0,1428.0,142.0,MO
2017-02-25,Missouri,1293.0,1347.0,54.0,MO
2017-03-04,Missouri,1296.0,1342.0,46.0,MO
2017-03-11,Missouri,1287.0,1300.0,13.0,MO
2017-03-18,Missouri,1275.0,1298.0,23.0,MO
2017-03-25,Missouri,1267.0,1379.0,112.0,MO
2017-04-01,Missouri,1259.0,1265.0,6.0,MO
2017-04-08,Missouri,1252.0,1189.0,-63.0,MO
2017-04-15,Missouri,1239.0,1131.0,-108.0,MO
2017-04-22,Missouri,1235.0,1166.0,-69.0,MO
2017-04-29,Missouri,1214.0,1183.0,-31.0,MO
2017-05-06,Missouri,1189.0,1253.0,64.0,MO
2017-05-13,Missouri,1177.0,1212.0,35.0,MO
2017-05-20,Missouri,1169.0,1122.0,-47.0,MO
2017-05-27,Missouri,1159.0,1092.0,-67.0,MO
2017-06-03,Missouri,1157.0,1176.0,19.0,MO
2017-06-10,Missouri,1168.0,1166.0,-2.0,MO
2017-06-17,Missouri,1163.0,1134.0,-29.0,MO
2017-06-24,Missouri,1169.0,1171.0,2.0,MO
2017-07-01,Missouri,1166.0,1147.0,-19.0,MO
2017-07-08,Missouri,1163.0,1197.0,34.0,MO
2017-07-15,Missouri,1153.0,1170.0,17.0,MO
2017-07-22,Missouri,1147.0,1163.0,16.0,MO
2017-07-29,Missouri,1146.0,1130.0,-16.0,MO
2017-08-05,Missouri,1138.0,1101.0,-37.0,MO
2017-08-12,Missouri,1138.0,1225.0,87.0,MO
2017-08-19,Missouri,1142.0,1159.0,17.0,MO
2017-08-26,Missouri,1144.0,1170.0,26.0,MO
2017-09-02,Missouri,1142.0,1070.0,-72.0,MO
2017-09-09,Missouri,1146.0,1126.0,-20.0,MO
2017-09-16,Missouri,1145.0,1176.0,31.0,MO
2017-09-23,Missouri,1148.0,1220.0,72.0,MO
2017-09-30,Missouri,1154.0,1171.0,17.0,MO
2017-10-07,Missouri,1166.0,1149.0,-17.0,MO
2017-10-14,Missouri,1179.0,1129.0,-50.0,MO
2017-10-21,Missouri,1187.0,1198.0,11.0,MO
2017-10-28,Missouri,1195.0,1247.0,52.0,MO
2017-11-04,Missouri,1203.0,1192.0,-11.0,MO
2017-11-11,Missouri,1205.0,1209.0,4.0,MO
2017-11-18,Missouri,1206.0,1201.0,-5.0,MO
2017-11-25,Missouri,1221.0,1197.0,-24.0,MO
2017-12-02,Missouri,1238.0,1246.0,8.0,MO
2017-12-09,Missouri,1255.0,1265.0,10.0,MO
2017-12-16,Missouri,1276.0,1316.0,40.0,MO
2017-12-23,Missouri,1299.0,1352.0,53.0,MO
2017-12-30,Missouri,1314.0,1381.0,67.0,MO
2018-01-06,Missouri,1350.0,1571.0,221.0,MO
2018-01-13,Missouri,1365.0,1574.0,209.0,MO
2018-01-20,Missouri,1361.0,1640.0,279.0,MO
2018-01-27,Missouri,1344.0,1501.0,157.0,MO
2018-02-03,Missouri,1341.0,1427.0,86.0,MO
2018-02-10,Missouri,1335.0,1437.0,102.0,MO
2018-02-17,Missouri,1323.0,1431.0,108.0,MO
2018-02-24,Missouri,1326.0,1376.0,50.0,MO
2018-03-03,Missouri,1328.0,1286.0,-42.0,MO
2018-03-10,Missouri,1327.0,1300.0,-27.0,MO
2018-03-17,Missouri,1306.0,1290.0,-16.0,MO
2018-03-24,Missouri,1285.0,1308.0,23.0,MO
2018-03-31,Missouri,1265.0,1293.0,28.0,MO
2018-04-07,Missouri,1238.0,1268.0,30.0,MO
2018-04-14,Missouri,1230.0,1282.0,52.0,MO
2018-04-21,Missouri,1229.0,1285.0,56.0,MO
2018-04-28,Missouri,1222.0,1249.0,27.0,MO
2018-05-05,Missouri,1202.0,1245.0,43.0,MO
2018-05-12,Missouri,1177.0,1188.0,11.0,MO
2018-05-19,Missouri,1174.0,1153.0,-21.0,MO
2018-05-26,Missouri,1165.0,1191.0,26.0,MO
2018-06-02,Missouri,1160.0,1175.0,15.0,MO
2018-06-09,Missouri,1167.0,1222.0,55.0,MO
2018-06-16,Missouri,1168.0,1167.0,-1.0,MO
2018-06-23,Missouri,1170.0,1114.0,-56.0,MO
2018-06-30,Missouri,1175.0,1154.0,-21.0,MO
2018-07-07,Missouri,1172.0,1164.0,-8.0,MO
2018-07-14,Missouri,1168.0,1092.0,-76.0,MO
2018-07-21,Missouri,1160.0,1182.0,22.0,MO
2018-07-28,Missouri,1162.0,1164.0,2.0,MO
2018-08-04,Missouri,1160.0,1119.0,-41.0,MO
2018-08-11,Missouri,1155.0,1218.0,63.0,MO
2018-08-18,Missouri,1146.0,1185.0,39.0,MO
2018-08-25,Missouri,1145.0,1168.0,23.0,MO
2018-09-01,Missouri,1148.0,1205.0,57.0,MO
2018-09-08,Missouri,1154.0,1173.0,19.0,MO
2018-09-15,Missouri,1160.0,1205.0,45.0,MO
2018-09-22,Missouri,1163.0,1178.0,15.0,MO
2018-09-29,Missouri,1164.0,1165.0,1.0,MO
2018-10-06,Missouri,1173.0,1209.0,36.0,MO
2018-10-13,Missouri,1188.0,1154.0,-34.0,MO
2018-10-20,Missouri,1197.0,1168.0,-29.0,MO
2018-10-27,Missouri,1205.0,1274.0,69.0,MO
2018-11-03,Missouri,1207.0,1261.0,54.0,MO
2018-11-10,Missouri,1214.0,1211.0,-3.0,MO
2018-11-17,Missouri,1216.0,1258.0,42.0,MO
2018-11-24,Missouri,1229.0,1242.0,13.0,MO
2018-12-01,Missouri,1258.0,1179.0,-79.0,MO
2018-12-08,Missouri,1279.0,1270.0,-9.0,MO
2018-12-15,Missouri,1308.0,1252.0,-56.0,MO
2018-12-22,Missouri,1333.0,1292.0,-41.0,MO
2018-12-29,Missouri,1361.0,1245.0,-116.0,MO
2019-01-05,Missouri,1403.0,1283.0,-120.0,MO
2019-01-12,Missouri,1443.0,1355.0,-88.0,MO
2019-01-19,Missouri,1461.0,1308.0,-153.0,MO
2019-01-26,Missouri,1438.0,1278.0,-160.0,MO
2019-02-02,Missouri,1421.0,1282.0,-139.0,MO
2019-02-09,Missouri,1414.0,1324.0,-90.0,MO
2019-02-16,Missouri,1408.0,1382.0,-26.0,MO
2019-02-23,Missouri,1396.0,1291.0,-105.0,MO
2019-03-02,Missouri,1383.0,1277.0,-106.0,MO
2019-03-09,Missouri,1370.0,1315.0,-55.0,MO
2019-03-16,Missouri,1352.0,1340.0,-12.0,MO
2019-03-23,Missouri,1351.0,1312.0,-39.0,MO
2019-03-30,Missouri,1341.0,1276.0,-65.0,MO
2019-04-06,Missouri,1326.0,1186.0,-140.0,MO
2019-04-13,Missouri,1307.0,1214.0,-93.0,MO
2019-04-20,Missouri,1300.0,1224.0,-76.0,MO
2019-04-27,Missouri,1296.0,1252.0,-44.0,MO
2019-05-04,Missouri,1279.0,1232.0,-47.0,MO
2019-05-11,Missouri,1250.0,1143.0,-107.0,MO
2019-05-18,Missouri,1246.0,1278.0,32.0,MO
2019-05-25,Missouri,1234.0,1270.0,36.0,MO
2019-06-01,Missouri,1238.0,1177.0,-61.0,MO
2019-06-08,Missouri,1239.0,1153.0,-86.0,MO
2019-06-15,Missouri,1231.0,1181.0,-50.0,MO
2019-06-22,Missouri,1228.0,1188.0,-40.0,MO
2019-06-29,Missouri,1224.0,1277.0,53.0,MO
2019-07-06,Missouri,1232.0,1256.0,24.0,MO
2019-07-13,Missouri,1233.0,1245.0,12.0,MO
2019-07-20,Missouri,1220.0,1186.0,-34.0,MO
2019-07-27,Missouri,1226.0,1226.0,0.0,MO
2019-08-03,Missouri,1228.0,1151.0,-77.0,MO
